DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Hip circumference adjusted for BMI	219,872 British ancestry women	NA	2p16.1	2	55834678	EFEMP1	PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		140815	31289	rs10187329-C	rs10187329	0	10187329	intergenic_variant	1	NR	1E-17	17.0		0.0451591	[0.035-0.055] unit increase	Affymetrix [321016] (imputed)	N	BMI-adjusted hip circumference	http://www.ebi.ac.uk/efo/EFO_0008039	GCST90020028	Genome-wide genotyping array
2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Waist circumference adjusted for body mass index	219,872 British ancestry women	NA	2p16.1	2	55764374	PNPT1	PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		70511	101593	rs1864457-A	rs1864457	0	1864457	intergenic_variant	1	NR	3E-12	11.522878745280337		0.0237327	[0.017-0.03] unit decrease	Affymetrix [321114] (imputed)	N	BMI-adjusted waist circumference	http://www.ebi.ac.uk/efo/EFO_0007789	GCST90020029	Genome-wide genotyping array
2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Waist circumference adjusted for body mass index	219,872 British ancestry women	NA	2p16.1	2	55805417	EFEMP1	PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		111554	60550	rs1367225-C	rs1367225	0	1367225	intergenic_variant	1	NR	2E-15	14.698970004336019		0.0258436	[0.019-0.032] unit decrease	Affymetrix [321114] (imputed)	N	BMI-adjusted waist circumference	http://www.ebi.ac.uk/efo/EFO_0007789	GCST90020029	Genome-wide genotyping array
2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Waist circumference adjusted for body mass index	219,872 British ancestry women	NA	2p16.1	2	55807941	EFEMP1	PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		114078	58026	rs6714513-C	rs6714513	0	6714513	intergenic_variant	1	NR	3E-10	9.522878745280337		0.0186042	[0.013-0.024] unit decrease	Affymetrix [321114] (imputed)	N	BMI-adjusted waist circumference	http://www.ebi.ac.uk/efo/EFO_0007789	GCST90020029	Genome-wide genotyping array
2022-04-26	35399580	Fernandez-Rhodes L	2022-03-11	HGG Adv	www.ncbi.nlm.nih.gov/pubmed/35399580	Ancestral diversity improves discovery and fine-mapping of genetic loci for anthropometric traits-The Hispanic/Latino Anthropometry Consortium.	Height	59,771 Hispanic or Latin American individuals	8,110 Hispanic or Latin American individuals	2p16.1	2	55864917		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		171054	1050	rs1346789-T	rs1346789	0	1346789	intergenic_variant	1	0.8052	2E-8	7.698970004336019		0.0383	[0.025-0.052] unit increase	Affymetrix, Illumina [8927938] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST90095033	Genome-wide genotyping array
2022-08-05	35831902	Chiou JS	2022-07-13	BMC Med	www.ncbi.nlm.nih.gov/pubmed/35831902	Your height affects your health: genetic determinants and health-related outcomes in Taiwan.	Height	67,452 Han Chinese ancestry individuals	NA	2p16.1	2	55842539		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		148676	23428	rs58754091-G	rs58754091	0	58754091	regulatory_region_variant	1	NR	4E-15	14.397940008672037		0.071	[0.053-0.088] unit increase	Affymetrix [NR] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST90131910	Genome-wide genotyping array
2022-08-05	35831902	Chiou JS	2022-07-13	BMC Med	www.ncbi.nlm.nih.gov/pubmed/35831902	Your height affects your health: genetic determinants and health-related outcomes in Taiwan.	Height	67,452 Han Chinese ancestry individuals	NA	2p16.1	2	55862405		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		168542	3562	rs1367226-A	rs1367226	0	1367226	regulatory_region_variant	1	NR	8E-8	7.096910013008056		0.046	[0.029-0.063] unit increase	Affymetrix [NR] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST90131910	Genome-wide genotyping array
2022-08-05	35831902	Chiou JS	2022-07-13	BMC Med	www.ncbi.nlm.nih.gov/pubmed/35831902	Your height affects your health: genetic determinants and health-related outcomes in Taiwan.	Height	67,452 Han Chinese ancestry individuals	NA	2p16.1	2	55724807		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		30944	141160	rs79121675-A	rs79121675	0	79121675	intergenic_variant	1	NR	7E-9	8.154901959985743		0.085	[0.056-0.114] unit increase	Affymetrix [NR] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST90131910	Genome-wide genotyping array
2022-07-25	34077760	Alipanahi B	2021-06-01	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/34077760	Large-scale machine-learning-based phenotyping significantly improves genomic discovery for optic nerve head morphology.	Vertical cup-disc ratio	89,579 European ancestry individuals	NA	2p16.1	2	55785926		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		92063	80041	rs17047234-A	rs17047234	0	17047234	intergenic_variant	1	NR	1E-24	24.0		0.0597	[0.048-0.072] unit increase	Affymetrix [8600000] (imputed)	N	cup-to-disc ratio measurement	http://www.ebi.ac.uk/efo/EFO_0006939	GCST90129627	Genome-wide genotyping array
2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Waist circumference adjusted for body mass index	219,872 British ancestry women	NA	2p16.1	2	55848540	EFEMP1	PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		154677	17427	rs201699038-A	rs201699038	0	201699038	regulatory_region_variant	1	NR	2E-9	8.698970004336019		0.0237716	[0.016-0.032] unit decrease	Affymetrix [321114] (imputed)	N	BMI-adjusted waist circumference	http://www.ebi.ac.uk/efo/EFO_0007789	GCST90020029	Genome-wide genotyping array
2022-07-25	34077760	Alipanahi B	2021-06-01	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/34077760	Large-scale machine-learning-based phenotyping significantly improves genomic discovery for optic nerve head morphology.	Vertical cup-disc ratio	65,680 European ancestry individuals	NA	2p16.1	2	55845366		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		151503	20601	rs1430202-G	rs1430202	0	1430202	regulatory_region_variant	1	0.798	2E-24	23.69897000433602		0.00829	[0.0066-0.01] unit increase	Affymetrix [13110443] (imputed)	N	cup-to-disc ratio measurement	http://www.ebi.ac.uk/efo/EFO_0006939	GCST90129592	Genome-wide genotyping array
2022-09-30	36076102	Campbell M	2022-09-08	Surg Endosc	www.ncbi.nlm.nih.gov/pubmed/36076102	Identification of 14 novel susceptibility loci for diaphragmatic hernia development and their biological and clinical implications: results from the UK Biobank.	ICD10 K44: Diaphragmatic hernia	275,546 individuals	91,850 individuals	2p16.1	2	55861973		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		168110	3994	rs181661155-A	rs181661155	0	181661155	regulatory_region_variant	1	NR	2E-10	9.698970004336019				NR [8568156] (imputed)	N	diaphragmatic hernia	http://www.ebi.ac.uk/efo/EFO_0008561	GCST90140994	Genome-wide genotyping array
2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Glaucoma	10,411 European ancestry cases, 474,568 European ancestry controls, 8,448 East Asian ancestry cases, 168,903 East Asian ancestry controls	NA	2p16.1	2	55705879		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		12016	160088	rs2627761-T	rs2627761	0	2627761	intergenic_variant	1	NR	7E-11	10.154901959985743		0.083	[0.058-0.108] unit decrease	Affymetrix, Illumina [25844939] (imputed)	N	glaucoma	http://purl.obolibrary.org/obo/MONDO_0005041	GCST90018852	Genome-wide genotyping array
2024-01-30	37386247	Han X	2023-06-29	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/37386247	Large-scale multitrait genome-wide association analyses identify hundreds of glaucoma risk loci.	Primary open angle glaucoma (multi-trait analysis)	at least 29,241 European ancestry cases, at least 350,181 European ancestry controls (MTAG boosted by vertical cup-to-disc ratio and intraocular pressure samples), 6,935 Asian ancestry cases, 39,588 Asian ancestry controls, 3,281 African ancestry cases, 2,791 African ancestry controls	NA	2p16.1	2	55705879		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		12016	160088	rs2627761-T	rs2627761	0	2627761	intergenic_variant	1	NR	3E-18	17.522878745280337		0.0842	[0.065-0.103] unit decrease	Affymetrix, Illumina [NR] (imputed)	N	open-angle glaucoma	http://www.ebi.ac.uk/efo/EFO_0004190	GCST90310211	Genome-wide genotyping array
2024-01-30	37386247	Han X	2023-06-29	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/37386247	Large-scale multitrait genome-wide association analyses identify hundreds of glaucoma risk loci.	Primary open angle glaucoma (multi-trait analysis)	at least 29,241 European ancestry cases, at least 350,181 European ancestry controls (MTAG boosted by vertical cup-to-disc ratio and intraocular pressure samples), 6,935 Asian ancestry cases, 39,588 Asian ancestry controls, 3,281 African ancestry cases, 2,791 African ancestry controls	NA	2p16.1	2	55861532		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		167669	4435	rs11694213-A	rs11694213	0	11694213	regulatory_region_variant	1	NR	1E-8	8.0		0.0691	[0.045-0.093] unit increase	Affymetrix, Illumina [NR] (imputed)	N	open-angle glaucoma	http://www.ebi.ac.uk/efo/EFO_0004190	GCST90310211	Genome-wide genotyping array
2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Uterine prolapse	10,647 European ancestry cases, 224,175 European ancestry controls, 423 East Asian ancestry cases, 82,338 East Asian ancestry controls	NA	2p16.1	2	55861973		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		168110	3994	rs181661155-A	rs181661155	0	181661155	regulatory_region_variant	1	NR	2E-10	9.698970004336019		0.1568	[0.11-0.2] unit increase	Affymetrix, Illumina [25752093] (imputed)	N	uterine prolapse	http://www.ebi.ac.uk/efo/EFO_1001864	GCST90018937	Genome-wide genotyping array
2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Hip circumference adjusted for BMI	186,825 British ancestry men	NA	2p16.1	2	55759933	PNPT1	PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		66070	106034	rs6755214-G	rs6755214	0	6755214	regulatory_region_variant	1	NR	2E-8	7.698970004336019		0.0186646	[0.012-0.025] unit decrease	Affymetrix [323123] (imputed)	N	BMI-adjusted hip circumference	http://www.ebi.ac.uk/efo/EFO_0008039	GCST012227	Genome-wide genotyping array
2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Hip circumference adjusted for BMI	186,825 British ancestry men	NA	2p16.1	2	55852474	EFEMP1	PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		158611	13493	rs11899380-A	rs11899380	0	11899380	intergenic_variant	1	NR	2E-13	12.698970004336019		0.0329487	[0.024-0.042] unit increase	Affymetrix [323123] (imputed)	N	BMI-adjusted hip circumference	http://www.ebi.ac.uk/efo/EFO_0008039	GCST012227	Genome-wide genotyping array
2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Hip circumference adjusted for BMI	186,825 British ancestry men	NA	2p16.1	2	55766674	PNPT1	PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		72811	99293	rs72920755-A	rs72920755	0	72920755	intergenic_variant	1	NR	4E-8	7.3979400086720375		0.0345118	[0.022-0.047] unit decrease	Affymetrix [323123] (imputed)	N	BMI-adjusted hip circumference	http://www.ebi.ac.uk/efo/EFO_0008039	GCST012227	Genome-wide genotyping array
2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Hip circumference adjusted for BMI	186,825 British ancestry men	NA	2p16.1	2	55783668	EFEMP1	PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		89805	82299	rs4355154-G	rs4355154	0	4355154	intergenic_variant	1	NR	4E-12	11.397940008672037		0.0225594	[0.016-0.029] unit decrease	Affymetrix [323123] (imputed)	N	BMI-adjusted hip circumference	http://www.ebi.ac.uk/efo/EFO_0008039	GCST012227	Genome-wide genotyping array
2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Hip circumference adjusted for BMI	186,825 British ancestry men	NA	2p16.1	2	55793295	EFEMP1	PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		99432	72672	rs183533030-A	rs183533030	0	183533030	intergenic_variant	1	NR	4E-8	7.3979400086720375		0.0410206	[0.026-0.056] unit decrease	Affymetrix [323123] (imputed)	N	BMI-adjusted hip circumference	http://www.ebi.ac.uk/efo/EFO_0008039	GCST012227	Genome-wide genotyping array
2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Hip circumference adjusted for BMI	186,825 British ancestry men	NA	2p16.1	2	55818780	EFEMP1	PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		124917	47187	rs9753383-G	rs9753383	0	9753383	intergenic_variant	1	NR	3E-18	17.522878745280337		0.0301538	[0.023-0.037] unit decrease	Affymetrix [323123] (imputed)	N	BMI-adjusted hip circumference	http://www.ebi.ac.uk/efo/EFO_0008039	GCST012227	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	161,906 European ancestry females	NA	2p16.1	2	55849345		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		155482	16622	rs72807749-?	rs72807749	0	72807749	intergenic_variant	1	NR	2E-9	8.698970004336019				Affymetrix [8642454] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270116	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	161,906 European ancestry females	NA	2p16.1	2	55821809		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		127946	44158	rs75439645-?	rs75439645	0	75439645	intergenic_variant	1	NR	1E-10	10.0				Affymetrix [8642454] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270116	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	161,906 European ancestry females	NA	2p16.1	2	55783972		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		90109	81995	rs7574127-?	rs7574127	0	7574127	intergenic_variant	1	NR	8E-17	16.096910013008056				Affymetrix [8642454] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270116	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	161,906 European ancestry females	NA	2p16.1	2	55759933		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		66070	106034	rs6755214-?	rs6755214	0	6755214	regulatory_region_variant	1	NR	2E-11	10.698970004336019				Affymetrix [8642454] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270116	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	161,906 European ancestry females	NA	2p16.1	2	55748918		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		55055	117049	rs11125595-?	rs11125595	0	11125595	intergenic_variant	1	NR	2E-8	7.698970004336019				Affymetrix [8642454] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270116	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	141,980 European ancestry males	NA	2p16.1	2	55759933		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		66070	106034	rs6755214-?	rs6755214	0	6755214	regulatory_region_variant	1	NR	6E-10	9.221848749616356				Affymetrix [8644321] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270118	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	141,980 European ancestry males	NA	2p16.1	2	55831221		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		137358	34746	rs76032374-?	rs76032374	0	76032374	intergenic_variant	1	NR	2E-11	10.698970004336019				Affymetrix [8644321] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270118	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	141,980 European ancestry males	NA	2p16.1	2	55818780		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		124917	47187	rs9753383-?	rs9753383	0	9753383	intergenic_variant	1	NR	3E-14	13.522878745280337				Affymetrix [8644321] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270118	Genome-wide genotyping array
2023-04-21	36581688	Bhatt IS	2022-12-29	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/36581688	A genome-wide association study of tinnitus reveals shared genetic links to neuropsychiatric disorders.	Tinnitus	132,438 European ancestry individuals	NA	2p16.1	2	55812424		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		118561	53543	rs114475779-T	rs114475779	0	114475779	intergenic_variant	1	NR	7E-6	5.154901959985743		0.0888638	[0.05-0.127] unit decrease	Affymetrix [8357671] (imputed)	N	Tinnitus	http://purl.obolibrary.org/obo/HP_0000360	GCST90267564	Genome-wide genotyping array
